,business_id,latitude,longitude,stars,review_count,categories,nearby,avg_stars
911,5exz18duMXvg91ZPdNX3eA,36.114302200000004,-115.1721025,4.0,353,"Restaurants, Chicken Wings, Chicken Shop",114,0.03508771929824561
912,5FFt8y2-jdlFBHnXxMTQRw,36.11404442,-115.17196129999999,2.5,13,"Food, Coffee & Tea",113,0.022123893805309734
913,5FFZ8_mhlf4O8g84cjl9og,35.995344,-115.2069805,2.5,9,"Food, Restaurants, Hawaiian",21,0.11904761904761904
914,5FiuxRWs-indyk2Y9imkSg,36.041101,-115.12046000000001,3.5,114,"Restaurants, Chinese",20,0.175
915,5fpXjlC71y_mKORnPdX5zA,36.0836794,-115.0334159,2.5,89,"Fast Food, Mexican, Restaurants",14,0.17857142857142858
916,5fSz08wFcBhCeCXh7sxG5A,36.0998195,-115.16096759999999,4.5,9,"Restaurants, American (New)",2,2.25
917,5fWcM1vRg4v8HI85Vmy8OA,36.0991195,-115.29995819999999,3.0,43,"Fast Food, Delis, Sandwiches, Food, Food Delivery Services, Restaurants",39,0.07692307692307693
918,5G4Tg_hBfUGilQWj2lj8IA,36.2714973,-115.267591,3.0,19,"Delis, Sandwiches, Restaurants",19,0.15789473684210525
919,5gv6AqHXfi3gJV4fb432Vw,36.122364000000005,-115.19081489999999,3.5,132,"Pizza, Restaurants, Halal, Italian",6,0.5833333333333334
920,5gZ4k_mdDOcEmCG4wHVH-g,36.042984999999994,-115.28893799999999,2.5,11,"American (Traditional), Burgers, Salad, Restaurants, Italian",2,1.25
921,5GzTTxyIJVRESNFOVPXHuw,36.08637793,-115.1377086,2.5,16,"Coffee & Tea, Food",13,0.19230769230769232
922,5HGVlkH0nrSrnpddj6X-5Q,36.0718816363,-115.2981115411,4.5,49,"Food, Beer, Wine & Spirits",9,0.5
923,5hZsy1So4VPV392AUp66VA,36.2714734,-115.2606145,4.5,24,"Restaurants, Pizza, Italian",12,0.375
924,5i-SK1EztIn6YnhcRvatTQ,36.1092406,-115.1784884,3.0,12,"American (New), Restaurants",37,0.08108108108108109
925,5i5sLQPOkBAE5CoimgiK1g,36.2620095,-115.25776680000001,3.0,41,"Restaurants, Golf, Active Life",15,0.2
926,5I8VE_KBcDhh6uzdt5hwTg,36.1924287,-115.31013090000002,4.5,32,"Nightlife, Adult Entertainment, Food, Bakeries",1,4.5
927,5iAFiMPfitcYDMeII5_dnQ,36.127562,-115.170027,3.0,22,"Bakeries, Food, Pretzels, Restaurants, Fast Food",91,0.03296703296703297
928,5ic8m9PNixMA__h0G4WH5w,36.0724135854,-115.2955663655,5.0,4,"Juice Bars & Smoothies, Restaurants, Cafes, Food, American (Traditional)",3,1.6666666666666667
929,5id6Wu6n07N2lIklMAorEw,36.1758455,-115.22400290000002,3.0,18,"Burgers, Fast Food, Restaurants",9,0.3333333333333333
930,5iHctUjkQTGwEvOaBkwMRQ,36.1673841,-115.1458384,4.5,91,"American (Traditional), American (New), Food, Restaurants, Cafes, Gelato, Coffee & Tea, Internet Cafes, Breakfast & Brunch, Burgers, Fast Food",30,0.15
931,5iko1Wic-nj46HNU4KQO-A,36.10634,-115.173527,3.0,4,"Coffee & Tea, Food",117,0.02564102564102564
932,5iSlHNIy3RLbCP5AayB31g,36.2388340919,-115.1540064918,3.5,194,"Burgers, Bars, American (Traditional), Restaurants, Nightlife",1,3.5
933,5j7BnXXvlS69uLVHrY9Upw,36.143724,-115.1193636,3.0,51,"Mexican, Fast Food, Restaurants, Chicken Wings",17,0.17647058823529413
934,5ji0SVinMD7teFKS4hSNug,36.098955100000005,-115.14688059999999,1.0,5,"Food, Beer, Wine & Spirits",7,0.14285714285714285
935,5JjGTaZkHbbjBrzBODcsAQ,36.0556282,-115.12012800000001,4.0,312,"Restaurants, Japanese, Sushi Bars, Salad",17,0.23529411764705882
936,5JNvfPfd6mcpwNoekzqBow,36.11536829999999,-115.1586233,4.0,295,"Japanese, Food, Izakaya, Sushi Bars, Buffets, Desserts, Restaurants",21,0.19047619047619047
937,5jTmjxb1X34EfcY1gos4tw,36.113437455799996,-115.2974709065,2.0,139,"American (Traditional), Fast Food, Restaurants, Burgers",20,0.1
938,5JxlZaqCnk1MnbgRirs40Q,36.1183433533,-115.3388214111,3.5,54,"Mexican, Restaurants",1,3.5
939,5JY1b7iEWEQTAofZDS6EeQ,36.1508012521,-115.2055549622,5.0,16,"Desserts, Food, Shaved Ice, Restaurants, Hawaiian, Ice Cream & Frozen Yogurt",12,0.4166666666666667
940,5k2rzQJ_YroCyKsnt63XFg,36.27697379999999,-115.2873238,1.0,6,"Food, Automotive, Convenience Stores, Gas Stations",20,0.05
941,5K5Fppbmvsw9znotxVOXng,36.156056,-115.080973,2.5,12,"Mexican, Restaurants, Fast Food, Tex-Mex",6,0.4166666666666667
942,5k8kyvvReTf1RMq4jpayQg,36.114607799999995,-115.20679369999999,5.0,40,"Cafes, Breakfast & Brunch, Ethiopian, African, Restaurants",48,0.10416666666666667
943,5keoVVM81g-nJw0Zdpl1nA,36.169250299999995,-115.1400789,4.5,476,"Italian, Restaurants, Nightlife, Pizza, Bars",121,0.0371900826446281
944,5KRe7GMvbr-0pyncIM48-A,36.131384000000004,-115.27759499999999,2.5,6,"Food, Coffee & Tea",21,0.11904761904761904
945,5l-yKN13VwfPwuSiBIqdJQ,36.202835,-115.1198268,4.0,71,"Mexican, Sandwiches, Restaurants, American (Traditional), Diners, Fast Food, Burgers, Food, Salad, Breakfast & Brunch",1,4.0
946,5Lcit9Zt6TF9bmKoFMhF0g,36.125397085900005,-115.196422914,4.0,374,"Noodles, Specialty Food, Restaurants, Food, Ethnic Food, Chinese, Taiwanese",90,0.044444444444444446
947,5llCyMtS_WyUVKXCtpdaJQ,36.161646000000005,-115.17328899999998,3.0,63,"Food, Restaurants, Coffee & Tea",16,0.1875
948,5LNZ67Yw9RD6nf4_UhXOjw,36.109755299999996,-115.17387690000001,4.0,4322,"Casinos, Hotels, Event Planning & Services, Restaurants, Arts & Entertainment, Hotels & Travel",115,0.034782608695652174
949,5ma1OUQWy_Ds80xUiP7JPQ,36.126649,-115.225307,4.0,490,"Burgers, Fast Food, Restaurants",74,0.05405405405405406
950,5mair616AhJMpRjbd5z94g,36.1498436305,-115.2077244653,3.0,8,"Fast Food, Sandwiches, Restaurants",23,0.13043478260869565
951,5MjT_Dxc0VKVbd2NNPNc_A,36.06123529999999,-115.2896852,5.0,3,"Local Services, Food, Candy Stores, Specialty Food, Flowers & Gifts, Shopping",9,0.5555555555555556
952,5MlgZwfmaegOL7_FJ3b7lA,36.159557299999996,-115.24517959999999,4.5,23,"Pizza, Restaurants",26,0.17307692307692307
953,5MnLa1nE606cvNGlSFt01Q,36.128561,-115.17112979999999,3.5,23,"Food, Restaurants, Barbeque, Food Trucks",93,0.03763440860215054
954,5Mp-PD_CUaPoJr6CP-WBdA,36.105020700000004,-115.1735947,3.0,52,"Mexican, Caterers, Restaurants, Seafood, Salad, Event Planning & Services, Fast Food",117,0.02564102564102564
955,5MzGPxcrSPoWQc_bRmOXoQ,36.029109600000005,-115.1193868,3.0,10,"American (Traditional), Restaurants, Nightlife, Bars",18,0.16666666666666666
956,5n2dA_QqO4c_7pSK0Of6AQ,36.1378642,-115.06594720000001,2.5,51,"Restaurants, American (Traditional), Food, Fast Food, Burgers",14,0.17857142857142858
957,5NUHLYoZS_iCp2JSt5tQZQ,36.120094,-115.154214,4.0,13,"Bars, Italian, Food, Beer, Wine & Spirits, Nightlife, Restaurants",28,0.14285714285714285
958,5o7Fx7Iot-gLKVNegLLw-w,36.1049744,-115.1359993,3.5,28,"Spanish, Restaurants, Mexican, Latin American",66,0.05303030303030303
959,5O7qB4gNmr3NgdYAuYbP4Q,36.125693299999995,-115.21127779999999,4.0,79,"Indian, Pakistani, Halal, Himalayan/Nepalese, Vegetarian, Vegan, Restaurants",65,0.06153846153846154
960,5OLtY1-xR6LjeH3kJGJ5UA,36.1580819,-115.08996850000001,4.5,3,"South African, Beauty & Spas, African, Personal Shopping, Cosmetics & Beauty Supply, Restaurants, Shopping",6,0.75
961,5OqrwhtZ3mcmUSwLINZTWQ,36.1067631229,-115.17708711979999,4.0,318,"Chinese, Restaurants",48,0.08333333333333333
962,5pmZjodq-9PZ0gDn5epHVw,36.110732299999995,-115.1722365,4.0,6,"Seafood, Asian Fusion, Restaurants",138,0.028985507246376812
963,5PP6BwtNYlPARHApB9lzcQ,36.142635999999996,-115.2217,4.0,113,"Bars, Restaurants, Pubs, American (Traditional), Nightlife, Sports Bars, Lounges, Breakfast & Brunch, Beer, Wine & Spirits, Food",10,0.4
964,5PTJ_FzN-tLdt8tZ-vAZFw,36.127162299999995,-115.20759009999999,4.5,32,"Grocery, Contractors, Home Services, Water Purification Services, Water Delivery, Plumbing, Food, Local Services, Water Stores, Local Flavor",50,0.09
965,5pxRAyPz1PrW2amW7yYaxA,36.1155493408,-115.29829535629999,3.0,87,"Fast Food, Mexican, Restaurants",22,0.13636363636363635
966,5qG4UHurI1yEozwn25WAFw,36.119787,-115.190605,4.0,300,"Diners, Venues & Event Spaces, Event Planning & Services, Arts & Entertainment, Vegetarian, American (New), Mediterranean, Nightlife, Restaurants",9,0.4444444444444444
967,5qK5rJxwo0cjP3vTf3lkSA,36.2178018,-115.2405841,1.5,31,"Pizza, Restaurants",20,0.075
968,5QNXZcclknB2PkfeN7FJWQ,36.158528608400005,-115.2502906108,4.0,381,"Southern, Seafood, Restaurants",8,0.5
969,5QsW4RdCrDhVuDHnlgnCuA,36.221936,-115.14629280000001,3.5,12,"Food, Food Trucks, Street Vendors, Food Stands, Restaurants",2,1.75
970,5rPcuMOjSbKPuYzVLsstQQ,36.1584565,-115.31714099999999,2.0,27,"Pizza, Restaurants",13,0.15384615384615385
971,5RQ6ENVWSmgmzFxmUGWQ9Q,36.143541,-115.226308,4.0,51,"Food, Bars, Lounges, Karaoke, Asian Fusion, Local Flavor, Beer, Wine & Spirits, Korean, Nightlife, Restaurants",15,0.26666666666666666
972,5RTL-ZQ8LS6gN3TLpJmDkg,36.0871503,-115.10159679999998,4.5,9,"Mexican, Restaurants",18,0.25
973,5rWfJa_61-dMVstA_e9FHQ,35.99873579999999,-115.15927179999998,5.0,4,"Food, Coffee & Tea",3,1.6666666666666667
974,5s23KRlIGCYyDkheydgRwg,36.1100828,-115.15387140000001,2.5,11,"Event Planning & Services, Party & Event Planning, Arts & Entertainment, Festivals, Beer, Wine & Spirits, Food",41,0.06097560975609756
975,5shgJB7a-2_gdnzc0gsOtg,36.118838399999994,-115.15448020000001,4.5,1315,"Tapas/Small Plates, Restaurants, Tapas Bars",27,0.16666666666666666
976,5Sq_ygVu18CGz3R1dRtsqQ,36.2191034,-115.27940600000001,2.0,44,"Food, Shopping, Photography Stores & Services, Convenience Stores, Cosmetics & Beauty Supply, Beauty & Spas, Drugstores",17,0.11764705882352941
977,5SZe-u0hyquuipQL5lbg_g,36.10076061,-115.10188180870001,4.0,40,"Pubs, Izakaya, Nightlife, Tapas/Small Plates, Asian Fusion, Restaurants, Japanese, Ramen, Bars",38,0.10526315789473684
978,5T0h9YCsXiDZyBsVIN9gcg,36.1953124953,-115.24817802620001,3.5,356,"Restaurants, Specialty Food, Ethnic Food, Food, Vietnamese",29,0.1206896551724138
979,5t9kTG9DakuamJgY65HA7w,36.1153932,-115.1140608,2.5,50,"Dance Clubs, Latin American, Mexican, Bars, Nightlife, Restaurants, Salvadoran, Seafood",6,0.4166666666666667
980,5TeA1dyLR7MIor-DfIrYog,36.144412977600005,-115.1186299324,4.0,41,"Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Sandwiches, Restaurants",16,0.25
981,5tl4tyaJEzGeAdbi_L7PzQ,36.143525,-115.200028,4.0,66,"Chicken Shop, Food, Mexican, Food Stands, Restaurants, Tacos",18,0.2222222222222222
982,5tTKSogU3fWO7TlnYrffbA,36.078714,-115.24316699999999,3.5,24,"Sandwiches, Hot Dogs, Restaurants, Fast Food",10,0.35
983,5TY-YMiAXgBjmP_y4AiXhg,36.249908000000005,-115.24413829999999,3.5,23,"Sandwiches, Food, Restaurants",17,0.20588235294117646
984,5TY6bUT3bbl9aHItiIXXqw,36.102562,-115.20208899999999,3.5,325,"Seafood, Restaurants, Cajun/Creole",20,0.175
985,5tzNOeow197qn-a0tUJdVA,36.162984,-115.15924,4.0,55,"Coffee & Tea, Burgers, Event Planning & Services, Caterers, Food Stands, Sandwiches, Food, Food Trucks, Restaurants",23,0.17391304347826086
986,5uk8eUTiRS_Y5p_EjnrfkQ,36.1163674992,-115.17204175110001,3.0,46,"Pizza, Restaurants, Italian",145,0.020689655172413793
987,5UvAxXy6BBgyuxv0B3ztjA,36.1345820974,-115.15161037450001,3.0,37,"Restaurants, Thai, Asian Fusion, Szechuan, Chinese",23,0.13043478260869565
988,5uvX6yqie9DpHR7UAiQZtw,36.2410283003,-115.2502647042,2.5,46,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea",14,0.17857142857142858
989,5VeKrLlQdJjMmKGwBBvMmw,36.0119334,-115.13620300000001,4.0,218,"Middle Eastern, Restaurants, Greek",42,0.09523809523809523
990,5vjz0ZYRL-mVhEQQNbFAig,36.266148,-115.25800100000001,4.0,57,"Head Shops, Flowers & Gifts, Gift Shops, Beer, Wine & Spirits, Shopping, Tobacco Shops, Food",21,0.19047619047619047
991,5VXlHFrYZZzj7zfZEsz5nQ,36.105289,-115.17403700000001,3.0,277,"Restaurants, Chinese",119,0.025210084033613446
992,5W37Wy6f4kptoHAU0KX7yg,36.0809050915,-115.1467652991,3.0,38,"Food, Coffee & Tea",18,0.16666666666666666
993,5wDVsEJWzF8xpSmqReil9w,36.12186320000001,-115.16964909999999,4.0,8,"Ice Cream & Frozen Yogurt, Food, Juice Bars & Smoothies",145,0.027586206896551724
994,5WjFHat0vyx0OYtGbTpyag,36.158478,-115.13427,4.5,87,"Sandwiches, Restaurants, Hawaiian, Asian Fusion, Comfort Food, Breakfast & Brunch, Barbeque, Poke, Food",16,0.28125
995,5wJrvgv_MUB-BW6DDvfl3g,36.1295416,-115.13258970000001,2.0,3,"Restaurants, American (New)",3,0.6666666666666666
996,5WKtODFwnoKA_y9H-HubFg,36.1555932642,-115.3336731258,2.5,17,"Restaurants, Juice Bars & Smoothies, Wraps, Food, Sandwiches",31,0.08064516129032258
997,5WOE18ldtQ1U0MK5fN2HGQ,36.299397,-115.281123,4.0,61,"Seafood, Mexican, Restaurants, Salad",21,0.19047619047619047
998,5xdKUuu4DbJ71KGbwRXfFg,36.0604653687,-115.2787485783,4.0,537,"Ramen, Japanese, Restaurants, Noodles",20,0.2
999,5XKz4CGyjYD_jzoxlPqRQw,36.159189000000005,-115.127554,3.0,11,"Restaurants, Breakfast & Brunch",13,0.23076923076923078
1000,5xN_ri_6nGkwYa-K1aCO8A,36.1366876578,-115.1374053955,1.5,10,"Grocery, Food",14,0.10714285714285714
1001,5XORYO9raiXVZSGGPvjSmA,36.284287,-115.285839,3.0,54,"Pool Halls, Lounges, American (Traditional), Bars, Restaurants, Nightlife",11,0.2727272727272727
1002,5XqlvHsByE4GFgTZtZDXgQ,36.1066731819,-115.1367697416,4.0,25,"Restaurants, Specialty Food, Ethnic Food, Indian, Food",67,0.05970149253731343
1003,5xX1Eb4fBoUr53OJkgRHRQ,36.087212,-115.11913500000001,2.0,121,"Restaurants, Fast Food, Pizza, Delis",8,0.25
1004,5xYk23lz0ktdMvzHtohymQ,36.206703000000005,-115.2683393,3.5,107,"Pubs, Nightlife, Breweries, Bars, Food, Casinos, Restaurants, American (Traditional), Arts & Entertainment",10,0.35
1005,5xzyaI7PpHqOTKAVqJ0B4w,36.1311376,-115.1882212,3.5,5,"Food, Farmers Market",11,0.3181818181818182
1006,5YKsKS3nzdkwu37ORT9oiQ,36.1675004657,-115.28591964389999,3.5,75,"Italian, Restaurants, Pizza",37,0.0945945945945946
1007,5ySPRobQHzXgoVOIXZattw,36.188897999999995,-115.18579,1.0,4,"Coffee & Tea, Food, Convenience Stores, Grocery",1,1.0
1008,5yZ1XmDcOEsElDeb9PlPDQ,36.125929299999996,-115.19763049999999,4.0,150,"Restaurants, Japanese, Ramen",84,0.047619047619047616
1009,5z1WIr7E9P2CSzyN5seeSA,36.113721999999996,-115.169184,4.0,525,"Breakfast & Brunch, Restaurants, Buffets",73,0.0547945205479452
1010,5Zc41a446gV3K_o7CDs69Q,36.135163560100004,-115.1621755505,2.5,815,"Hotels, Arts & Entertainment, Hotels & Travel, Restaurants, Event Planning & Services, Italian, Casinos",31,0.08064516129032258
1011,5zpAZqSrsdltaduk67jOow,36.1162576,-115.1378386,4.0,32,"Restaurants, Italian, Japanese, Sushi Bars",49,0.08163265306122448
1012,6_KCUxu2kOgP-pRnSNXG8Q,36.142781899999996,-115.1747468,3.0,44,"Chinese, Restaurants",21,0.14285714285714285
1013,6-gRHn1n11ATqWBrFTLnNA,36.0202497059,-115.116935627,4.0,52,"Pizza, American (Traditional), Sandwiches, Bars, Pubs, Restaurants, Nightlife",39,0.10256410256410256
1014,6-lmL3sC-axuh8y1SPSiqg,36.2010044709,-115.2805933323,3.5,78,"Mexican, Fast Food, Restaurants",21,0.16666666666666666
1015,60k9jrzsQ-uO8dlQuUIjQg,36.1156338,-115.17255700000001,2.5,9,"Burgers, Restaurants, Fast Food",137,0.01824817518248175
1016,60kO8s_xOEbwqEOwMieMXQ,36.014137,-115.15498000000001,5.0,4,"Vegan, Restaurants",34,0.14705882352941177
1017,60uVlCUiLJvq3xNo_3bhQQ,36.0690889,-115.2988065,4.5,193,"Food, Food Delivery Services, Salad, Restaurants, Italian, Pizza, Soup",11,0.4090909090909091
1018,60YMDriyoqeimFOjHXCUoQ,36.1149914916,-115.19981876790001,3.5,46,"Nightlife, Bars, American (Traditional), Restaurants",23,0.15217391304347827
1019,60zmhS-MTHrhKIXxhSWJ4g,36.152362,-115.24288700000001,3.0,82,"Food, Coffee & Tea",18,0.16666666666666666
1020,61pecmfztHO2SLs-WRkwVg,36.126529100000006,-115.2132639,3.0,86,"Restaurants, Vietnamese, Asian Fusion",56,0.05357142857142857
1021,61qDFkNrHKzyA9n3dlgcEw,36.167,-115.28133999999999,3.5,60,"Breakfast & Brunch, Tea Rooms, Restaurants, Steakhouses, Food",1,3.5
1022,62ExVeTVOK5Q3U51lCMiqQ,36.2034565,-115.22304960000001,4.5,3,"Food, Convenience Stores",8,0.5625
1023,63Qj5E-GzHJ6vhjhGR4XDw,36.109404776999995,-115.1729815098,2.5,68,"Bars, American (Traditional), Chicken Wings, Nightlife, Burgers, Pizza, Restaurants, Sports Bars",121,0.02066115702479339
1024,64_y0ZgHl34uOzHNnSnd1g,36.11615689999999,-115.24180009999999,3.5,168,"Breakfast & Brunch, Restaurants, Food, Bakeries, French",20,0.175
1025,64h5mGa2cJqLgoEwRfpDUQ,36.0115413,-115.137115,2.5,79,"Cupcakes, Custom Cakes, Ice Cream & Frozen Yogurt, Food",37,0.06756756756756757
1026,64o_nYvzIKwHFOSYSEm-qw,36.052027100000004,-115.17155,3.5,304,"Italian, Salad, Pizza, Restaurants",24,0.14583333333333334
1027,64YcDkcSYh2qgESOaqVnnA,36.15150070000001,-115.15169820000001,3.0,8,"Food, Gas Stations, Local Services, Automotive, Convenience Stores",33,0.09090909090909091
1028,65eDIQ8bpMJFtgdyX7ulVA,36.158655200000005,-115.26347720000001,4.5,719,"Restaurants, Mediterranean, Greek",8,0.5625
1029,66es60BHZqFg4DoZocFzng,36.0334159452,-115.20751395069999,3.0,46,"Food, Bakeries, Gelato, Ice Cream & Frozen Yogurt",23,0.13043478260869565
1030,66jwLkSd6M0cZulZrA3zcw,36.197393100000006,-115.24133300000001,2.5,162,"Bars, Sports Bars, Chicken Wings, American (Traditional), Burgers, Nightlife, Restaurants, Steakhouses",22,0.11363636363636363
1031,679eSYC15Sc17TN9Djj8sg,36.0692145975,-115.17794725610001,3.0,292,"Food, Restaurants, American (New), Burgers",50,0.06
1032,67Ax4KKajNCphKwk__M5nA,36.1453333,-115.27783170000001,1.0,3,"Tours, CSA, Hotels & Travel, Food",21,0.047619047619047616
1033,67BSDXRQJJbpHnKLIMst1g,36.0952252,-115.29730179999999,2.5,6,"Food, Ice Cream & Frozen Yogurt",44,0.056818181818181816
1034,67hxU1gcm2QCJDwi2GJFxQ,36.1442185,-115.1571121,3.0,188,"Jewelry, Shopping, Flowers & Gifts, Shoe Stores, Fashion, Gift Shops, Food, Souvenir Shops, Toy Stores, Shopping Centers, Beer, Wine & Spirits",29,0.10344827586206896
1035,67s2rTBZthHp8_M9bnGSxA,36.1526007,-115.2442597,5.0,9,"Herbs & Spices, Specialty Food, Food",17,0.29411764705882354
1036,68jn0s0snbO5dhasLaVvDw,36.144296015,-115.162691921,4.5,403,"Chicken Shop, Singaporean, Asian Fusion, Restaurants, Chinese",18,0.25
1037,698nukvxe7mq2Fra5vDikQ,36.1144185,-115.30658490000002,4.0,822,"Food, Sandwiches, Bagels, American (Traditional), Breakfast & Brunch, Restaurants, American (New)",52,0.07692307692307693
1038,69SHzcXpZCuLwCG1X4l4_Q,36.1140695,-115.17300379999999,4.5,7,"Food, American (New), Restaurants",134,0.033582089552238806
1039,6a3n4Hd0niHndoPywSkb7Q,36.1459755,-115.30093629999999,3.5,46,"Filipino, Restaurants, Food, Fast Food, Bakeries",36,0.09722222222222222
1040,6A6wbLDM1wIG--6psAOqLQ,36.055748,-115.11708119999999,3.0,15,"Event Planning & Services, Party Supplies, Wholesalers, Shopping, Professional Services, Food, Grocery, Discount Store",16,0.1875
1041,6ANVuBMmpkXpFd5Hzkn4_Q,36.1257833505,-115.1659683726,3.5,550,"Chinese, Diners, Asian Fusion, Buffets, Restaurants",55,0.06363636363636363
1042,6bDpJirSVqt-NXz04vJ8ug,36.117894899999996,-115.17277279999999,2.5,32,"Burgers, Restaurants",137,0.01824817518248175
1043,6beJGNWviNq_VbODEULexA,36.131687400000004,-115.15751159999999,4.0,21,"American (New), Cafes, Restaurants",4,1.0
1044,6bgjcFOy4WHMyw62_1V9Pw,36.0957996497,-115.2966007591,3.5,220,"Breakfast & Brunch, Soup, Food, Bagels, Salad, Restaurants, Sandwiches",51,0.06862745098039216
1045,6bU4NFkXbdbvnQBDa9-nfQ,36.128569,-115.2241611,3.5,114,"Filipino, Fast Food, Restaurants",65,0.05384615384615385
1046,6bVEM9jD-mpU4WNXcJ9tHA,36.160118881500004,-115.2348516157,3.5,99,"Barbeque, Event Planning & Services, Food, Pizza, Restaurants, Food Delivery Services, Italian, Chicken Wings, Caterers",32,0.109375
1047,6bYgKI5JaQmS2xDoofS6cQ,36.218732,-115.09230090000001,4.0,50,"Fish & Chips, Chinese, Restaurants, Korean",7,0.5714285714285714
1048,6c2Xxt3DCXdvd3wc8vj7-w,36.1729211,-115.0617643,4.0,4,"Restaurants, Mexican, Salvadoran, Latin American",17,0.23529411764705882
1049,6CnoUxE66XuY5gI-hBysbw,36.121441,-115.169598,3.0,4,"Restaurants, Candy Stores, Specialty Food, Desserts, Food, Chocolatiers & Shops",132,0.022727272727272728
1050,6cYgq6_kSOa2SgXrjyaLZg,36.144726,-115.22578899999999,2.0,58,"Restaurants, Chicken Wings, Cajun/Creole, Fast Food, Chicken Shop",15,0.13333333333333333
1051,6e0Abng1LRexKI4LRJTX_A,36.297345,-115.2703304,4.0,115,"Mexican, Restaurants",8,0.5
1052,6Ege_N9uJ-rtKIs1TNA8aQ,36.0847797554,-115.0315821789,2.5,20,"Restaurants, Fast Food",14,0.17857142857142858
1053,6fKmO2gzGQhzM791H6b4mQ,36.09999570000001,-115.13643470000001,2.0,63,"Pizza, Sandwiches, Restaurants, Chicken Wings",34,0.058823529411764705
1054,6fPQJq4f_yiq1NHn0fd11Q,36.1125266402,-115.17135143280001,3.5,535,"French, Restaurants, Creperies",110,0.031818181818181815
1055,6fz0hnNIVpLF5v2NqJfA9w,36.0209186,-115.26755209999999,4.0,353,"American (Traditional), Cafes, Filipino, Breakfast & Brunch, Restaurants",16,0.25
1056,6GlGdRX8JaG9alaqZAOaTQ,36.1756838,-115.0626082,3.5,18,"Fast Food, Restaurants, Sandwiches",23,0.15217391304347827
1057,6gxlDhmZ80bhflm2A-U0KQ,36.142711799999994,-115.0661126,4.0,4,"Burgers, Restaurants",10,0.4
1058,6H8xfhoZ2IGa3eNiY5FqLA,36.1266205315,-115.2099518968,4.0,443,"Vegan, Food, Japanese, Restaurants, Italian",74,0.05405405405405406
1059,6HdzmAatFoB8UDep4n9QIw,36.09514,-115.29688999999999,3.0,100,"American (Traditional), Restaurants, American (New), Breakfast & Brunch, Burgers, Public Services & Government",45,0.06666666666666667
1060,6hsXF2bRmrstSmwuHwI-kw,36.218984999999996,-115.09303500000001,4.5,118,"Restaurants, Thai",7,0.6428571428571429
1061,6i85_hLuAdymNIy01LLl0g,36.124354,-115.24848899999999,3.0,117,"Drugstores, Department Stores, Shopping, Wholesale Stores, Electronics, Food, Grocery, Fashion",8,0.375
1062,6jDD-Z8QcsKTdIDWwM8gog,36.101724499999996,-115.3144094,4.0,233,"Bars, Pizza, Italian, Sandwiches, Nightlife, Restaurants",12,0.3333333333333333
1063,6jh0A5KphylHbE5VMJ8zIA,36.159527000000004,-115.24271399999999,4.0,6,"Salvadoran, Latin American, Restaurants, Mexican",26,0.15384615384615385
1064,6JKMZEn1hauhBxuYF6qQcw,36.27325,-115.20985049999999,3.5,73,"Grocery, Fashion, Shopping, Food, Department Stores",4,0.875
1065,6JTxM3pZAaiauddFu88VpA,36.04890379999999,-115.22438580000001,4.5,73,"Cafes, Mexican, Restaurants",13,0.34615384615384615
1066,6JVaLv8KvOgK24RB7pxUiw,36.07801679999999,-115.1890815,4.0,31,"Restaurants, American (Traditional), Breakfast & Brunch, American (New)",4,1.0
1067,6l4yIOi0foUw81OacrAZMQ,36.1941838,-115.02551499999998,3.5,17,"Restaurants, Delis, Sandwiches",7,0.5
